tic,year,quarter,timestamp_p,timestamp_et_p_start,timestamp_et_p_end,section,section_id,speaker_name_P,speaker_title_P,presentation_text,finberttone_expected_value,finberttone_cumulative_tone,finberttone_change_point
AVGO,2021,2,1030.207,2021-03-04 17:17:02.661000-05:00,2021-03-04 17:17:10.207000-05:00,Pre,110,Kirsten Spears,Chief Financial Officer,"Turning to capital allocation, in the quarter, we paid stockholders $1.6 billion of cash dividends.",6.79e-07,40.52659029,0
AVGO,2021,2,1041.977,2021-03-04 17:17:10.207000-05:00,2021-03-04 17:17:21.977000-05:00,Pre,111,Kirsten Spears,Chief Financial Officer,"We also paid $461 million in withholding taxes due on vesting of employee equity, resulting in the elimination of approximately 1 million ABGO shares.",-2.97e-05,40.52656063,0
AVGO,2021,2,1049.496,2021-03-04 17:17:21.977000-05:00,2021-03-04 17:17:29.496000-05:00,Pre,112,Kirsten Spears,Chief Financial Officer,We ended the quarter with 410 million outstanding common shares and 450 million diluted shares.,-2.78e-08,40.5265606,0
AVGO,2021,2,1055.098,2021-03-04 17:17:29.496000-05:00,2021-03-04 17:17:35.098000-05:00,Pre,113,Kirsten Spears,Chief Financial Officer,Note that we expect the diluted share count to be 449 million in Q3.,-2.74e-06,40.52655786,0
AVGO,2021,2,1079.76,2021-03-04 17:17:35.098000-05:00,2021-03-04 17:17:59.760000-05:00,Pre,114,Kirsten Spears,Chief Financial Officer,"The Board of Directors has approved a quarterly cash dividend on our common stock of 360 per share in Q3 based on current trends and conditions, our guidance for the third quarter of fiscal 2021 is for consolidated revenues to be $6.75 billion and adjusted EBITDA of approximately 60% of projected revenue.",-2.25e-06,40.52655561,0
AVGO,2021,2,1083.021,2021-03-04 17:17:59.760000-05:00,2021-03-04 17:18:03.021000-05:00,Pre,115,Kirsten Spears,Chief Financial Officer,That concludes my prepared remarks.,-3.66e-05,40.52651897,0
AVGO,2021,3,6.954,2021-03-04 17:46:53.088000-05:00,2021-03-04 17:00:06.954000-05:00,Pre,1,Operator,Operator,"Welcome to Broadcom, Inc.' 's third quarter fiscal year 2021 financial results conference call.",0.000506275,0.000506275,0
AVGO,2021,3,16.241,2021-03-04 17:00:06.954000-05:00,2021-03-04 17:00:16.241000-05:00,Pre,2,Operator,Operator,"At this time, for opening remarks and introductions, I would like to turn the call over to Ji Yu, Director of Investor Relations of Broadcom, Inc.",-0.001336304,-0.000830029,0
AVGO,2021,3,20.004,2021-03-04 17:00:16.241000-05:00,2021-03-04 17:00:20.004000-05:00,Pre,3,Ji Yu,Director of Investor Relations,"Thank you, Operator, and good afternoon, everyone.",0.072563985,0.071733956,0
AVGO,2021,3,34.191,2021-03-04 17:00:20.004000-05:00,2021-03-04 17:00:34.191000-05:00,Pre,4,Ji Yu,Director of Investor Relations,"Joining me on today's call are Hawk Tan, President and CEO, Kirsten Spears, Chief Financial Officer, Tom Krause, President, Broadcom Software Group, and Charlie Kawas, Chief Operating Officer.",1.11e-05,0.071745099,0
AVGO,2021,3,43.705,2021-03-04 17:00:34.191000-05:00,2021-03-04 17:00:43.705000-05:00,Pre,5,Ji Yu,Director of Investor Relations,Broadcom also distributed a press release and financial tables after the market closed describing our financial performance for the third quarter of fiscal year 2021.,-1.65e-06,0.071743453,0
AVGO,2021,3,50.418,2021-03-04 17:00:43.705000-05:00,2021-03-04 17:00:50.418000-05:00,Pre,6,Ji Yu,Director of Investor Relations,"If you did not receive a copy, you may obtain the information from the investor section of Broadcom's website at broadcom.com.",4.89e-05,0.071792367,0
AVGO,2021,3,57.561,2021-03-04 17:00:50.418000-05:00,2021-03-04 17:00:57.561000-05:00,Pre,7,Ji Yu,Director of Investor Relations,This conference call is being webcast live and recording will be available via telephone playback for one week.,-1e-06,0.071791365,0
AVGO,2021,3,61.61,2021-03-04 17:00:57.561000-05:00,2021-03-04 17:01:01.610000-05:00,Pre,8,Ji Yu,Director of Investor Relations,It will also be archived in the investor section of our website at broadcom.com.,1.82e-05,0.071809576,0
AVGO,2021,3,75.259,2021-03-04 17:01:01.610000-05:00,2021-03-04 17:01:15.259000-05:00,Pre,9,Ji Yu,Director of Investor Relations,"During the prepared remarks, Hawk and Kirsten will be providing details of our third quarter fiscal year 2021 results, guidance for our fourth quarter, as well as commentary regarding the business environment.",-6.66e-07,0.07180891,0
AVGO,2021,3,78.722,2021-03-04 17:01:15.259000-05:00,2021-03-04 17:01:18.722000-05:00,Pre,10,Ji Yu,Director of Investor Relations,We'll take questions after the end of our prepared comments.,-6.62e-05,0.071742666,0
AVGO,2021,3,91.441,2021-03-04 17:01:18.722000-05:00,2021-03-04 17:01:31.441000-05:00,Pre,11,Ji Yu,Director of Investor Relations,Please refer to our press release today and our recent filings with the SEC for information on the specific risk factors that could cause our actual results to differ materially from the forward-looking statements made on this call.,-0.4673751,-0.395632434,0
AVGO,2021,3,93.502,2021-03-04 17:01:31.441000-05:00,2021-03-04 17:01:33.502000-05:00,Pre,12,Ji Yu,Director of Investor Relations,In addition to U.S.,-0.000334878,-0.395967312,0
AVGO,2021,3,97.843,2021-03-04 17:01:33.502000-05:00,2021-03-04 17:01:37.843000-05:00,Pre,13,Ji Yu,Director of Investor Relations,"GAAP reporting, Broadcom reports certain financial measures on a non-GAAP basis.",-0.000293977,-0.396261289,0
AVGO,2021,3,104.305,2021-03-04 17:01:37.843000-05:00,2021-03-04 17:01:44.305000-05:00,Pre,14,Ji Yu,Director of Investor Relations,A reconciliation between GAAP and non-GAAP measures is included in the tables attached to today's press release.,9.4e-05,-0.396167245,0
AVGO,2021,3,111.187,2021-03-04 17:01:44.305000-05:00,2021-03-04 17:01:51.187000-05:00,Pre,15,Ji Yu,Director of Investor Relations,Comments made during today's call will primarily refer to our non-GAAP financial results.,-3.32e-05,-0.396200448,0
AVGO,2021,3,114.108,2021-03-04 17:01:51.187000-05:00,2021-03-04 17:01:54.108000-05:00,Pre,16,Ji Yu,Director of Investor Relations,I'll now turn the call over to Hauk.,-0.002246384,-0.398446832,1
AVGO,2021,3,116.269,2021-03-04 17:01:54.108000-05:00,2021-03-04 17:01:56.269000-05:00,Pre,17,Hawk Tan,President and CEO,"Thank you, G.",0.038183117,-0.360263715,0
AVGO,2021,3,119.882,2021-03-04 17:01:56.269000-05:00,2021-03-04 17:01:59.882000-05:00,Pre,18,Hawk Tan,President and CEO,And thank you everyone for joining us today.,0.696933749,0.336670034,0
AVGO,2021,3,130.484,2021-03-04 17:01:59.882000-05:00,2021-03-04 17:02:10.484000-05:00,Pre,19,Hawk Tan,President and CEO,"In Q3, semiconductor solutions revenue grew 19% year-on-year to $5 billion.",0.999999895,1.336669929,0
AVGO,2021,3,147.382,2021-03-04 17:02:10.484000-05:00,2021-03-04 17:02:27.382000-05:00,Pre,20,Hawk Tan,President and CEO,"With infrastructure software revenue growing 10% year-on-year to $1.8 billion, consolidated net revenue was $6.8 billion or up 16% year-on-year.",0.999999897,2.336669826,0
AVGO,2021,3,156.827,2021-03-04 17:02:27.382000-05:00,2021-03-04 17:02:36.827000-05:00,Pre,21,Hawk Tan,President and CEO,"In Q3, demand continued to be strong from hypercloud and service provider customers.",0.999999996,3.336669821,0
AVGO,2021,3,175.838,2021-03-04 17:02:36.827000-05:00,2021-03-04 17:02:55.838000-05:00,Pre,22,Hawk Tan,President and CEO,"Wireless continued to have a strong year-on-year compare, and while enterprise has been on a trajectory of recovery, we believe Q3 is still early in that cycle, and that enterprise was down year-on-year.",0.999996259,4.33666608,0
AVGO,2021,3,182.392,2021-03-04 17:02:55.838000-05:00,2021-03-04 17:03:02.392000-05:00,Pre,23,Hawk Tan,President and CEO,"On the supply side, we continue to keep our lead times stable.",0.884068884,5.220734965,0
AVGO,2021,3,187.796,2021-03-04 17:03:02.392000-05:00,2021-03-04 17:03:07.796000-05:00,Pre,24,Hawk Tan,President and CEO,"With that as context, let me provide more color by end markets.",-1.14e-05,5.220723576,0
AVGO,2021,3,190.617,2021-03-04 17:03:07.796000-05:00,2021-03-04 17:03:10.617000-05:00,Pre,25,Hawk Tan,President and CEO,Starting with networking.,-0.000141338,5.220582238,0
AVGO,2021,3,204.967,2021-03-04 17:03:10.617000-05:00,2021-03-04 17:03:24.967000-05:00,Pre,26,Hawk Tan,President and CEO,"Networking revenue of $1.8 billion grew stronger than we had forecasted, up 19% year-on-year versus low double-digit growth.",0.999999999,6.220582237,0
AVGO,2021,3,209.174,2021-03-04 17:03:24.967000-05:00,2021-03-04 17:03:29.174000-05:00,Pre,27,Hawk Tan,President and CEO,and represented 36% of our semiconductor revenue.,-1.13e-05,6.220570954,0
AVGO,2021,3,234.198,2021-03-04 17:03:29.174000-05:00,2021-03-04 17:03:54.198000-05:00,Pre,28,Hawk Tan,President and CEO,"The better than expected growth was driven by routing from service providers in the expansion of 5G networks for backhaul, metro, and call, as well as major share gains in ethernet network interface controllers within data centers.",0.999999998,7.220570953,0
AVGO,2021,3,253.395,2021-03-04 17:03:54.198000-05:00,2021-03-04 17:04:13.395000-05:00,Pre,29,Hawk Tan,President and CEO,"While we experienced strong orders from OEMs, consistent with a recovering environment for enterprise spending, we believe actual deployment of networking in enterprise are still lagging from a year ago.",-0.74674232,6.473828633,0
AVGO,2021,3,258.259,2021-03-04 17:04:13.395000-05:00,2021-03-04 17:04:18.259000-05:00,Pre,30,Hawk Tan,President and CEO,Our shipments and revenue appropriately reflects this.,0.00019117,6.474019803,0
AVGO,2021,3,264.564,2021-03-04 17:04:18.259000-05:00,2021-03-04 17:04:24.564000-05:00,Pre,31,Hawk Tan,President and CEO,"In Q4, however, we expect a different set of demand dynamics.",-2.72e-05,6.473992648,0
AVGO,2021,3,276.082,2021-03-04 17:04:24.564000-05:00,2021-03-04 17:04:36.082000-05:00,Pre,32,Hawk Tan,President and CEO,We see cloud customers upgrading to our next generation 800 gigabit base Tomahawk 4 and Trident switches.,0.987860973,7.46185362,0
AVGO,2021,3,285.709,2021-03-04 17:04:36.082000-05:00,2021-03-04 17:04:45.709000-05:00,Pre,33,Hawk Tan,President and CEO,"We're the first and only provider of 25.6 terabit switches, and we are shipping two versions.",0.000131463,7.461985084,0
AVGO,2021,3,296.469,2021-03-04 17:04:45.709000-05:00,2021-03-04 17:04:56.469000-05:00,Pre,34,Hawk Tan,President and CEO,"One with 512 lanes at 50 G30s, and the other 256 lanes at 100 G30s.",-2.41e-07,7.461984842,0
AVGO,2021,3,303.891,2021-03-04 17:04:56.469000-05:00,2021-03-04 17:05:03.891000-05:00,Pre,35,Hawk Tan,President and CEO,I would like to highlight that we are the only company today shipping 100 G30s.,-7.68e-06,7.461977166,0
AVGO,2021,3,318.253,2021-03-04 17:05:03.891000-05:00,2021-03-04 17:05:18.253000-05:00,Pre,36,Hawk Tan,President and CEO,"In data center switching, as in service provider routing, we continue to lead in next generation product transitions as our engineers continue to out-execute what's out there.",-0.561922389,6.900054777,0
AVGO,2021,3,330.264,2021-03-04 17:05:18.253000-05:00,2021-03-04 17:05:30.264000-05:00,Pre,37,Hawk Tan,President and CEO,"And in Q4, against a very strong year-on-year compare, We expect networking revenue growth to be low double digits year on year.",0.999973927,7.900028704,0
AVGO,2021,3,353.869,2021-03-04 17:05:30.264000-05:00,2021-03-04 17:05:53.869000-05:00,Pre,38,Hawk Tan,President and CEO,"Next, our service storage connectivity business was $673 million in Q3, down 9% year on year, in line with our guidance and represented approximately 13% of semiconductor revenue, as you know.",-0.999984654,6.90004405,0
AVGO,2021,3,365.812,2021-03-04 17:05:53.869000-05:00,2021-03-04 17:06:05.812000-05:00,Pre,39,Hawk Tan,President and CEO,"Our products here supply mission-critical applications largely to enterprise, which, as I said earlier, was in a state of recovery.",9.26e-05,6.900136688,0
AVGO,2021,3,375.134,2021-03-04 17:06:05.812000-05:00,2021-03-04 17:06:15.134000-05:00,Pre,40,Hawk Tan,President and CEO,"That being said, we have seen a very strong booking trajectory from traditional enterprise customers within this segment.",0.999999998,7.900136686,0
AVGO,2021,3,383.256,2021-03-04 17:06:15.134000-05:00,2021-03-04 17:06:23.256000-05:00,Pre,41,Hawk Tan,President and CEO,"We expect such enterprise recovery in service storage, and the same is happening in networking.",0.995162083,8.895298769,0
AVGO,2021,3,388.837,2021-03-04 17:06:23.256000-05:00,2021-03-04 17:06:28.837000-05:00,Pre,42,Hawk Tan,President and CEO,to be one of the key engines of growth in Q4 and into 2022.,0.999999397,9.895298166,0
AVGO,2021,3,403.116,2021-03-04 17:06:28.837000-05:00,2021-03-04 17:06:43.116000-05:00,Pre,43,Hawk Tan,President and CEO,"In this particular segment, customer transition to our next generation SaaS and NVMe connectivity at the server is amplifying this growth.",0.999953046,10.89525121,0
AVGO,2021,3,419.085,2021-03-04 17:06:43.116000-05:00,2021-03-04 17:06:59.085000-05:00,Pre,44,Hawk Tan,President and CEO,"The aggressive migration in cloud to 18 terabyte hard disk drives will also provide a strong tailwind to demand, for external storage connectivity products in this segment.",0.999999984,11.8952512,0
AVGO,2021,3,436.492,2021-03-04 17:06:59.085000-05:00,2021-03-04 17:07:16.492000-05:00,Pre,45,Hawk Tan,President and CEO,"In sharp contrast to the 9% decline in Q3, we forecast in Q4 server storage connectivity revenue to be up low double digits percentage year on year.",0.994573662,12.88982486,0
AVGO,2021,3,438.953,2021-03-04 17:07:16.492000-05:00,2021-03-04 17:07:18.953000-05:00,Pre,46,Hawk Tan,President and CEO,Moving on to broadband.,-0.000369695,12.88945516,0
AVGO,2021,3,450.603,2021-03-04 17:07:18.953000-05:00,2021-03-04 17:07:30.603000-05:00,Pre,47,Hawk Tan,President and CEO,"Revenue of $910 million in Q3 grew 23% year on year, and represented 18% of semiconductor revenue.",0.999999494,13.88945466,0
AVGO,2021,3,470.678,2021-03-04 17:07:30.603000-05:00,2021-03-04 17:07:50.678000-05:00,Pre,48,Hawk Tan,President and CEO,"This was primarily driven by the 2X growth in deployments of Wi-Fi 6 access gateways, as well as double digit growth in next generation fiber and DOCSIS 3.1 cable modem deployments.",0.999998081,14.88945274,0
AVGO,2021,3,481.74,2021-03-04 17:07:50.678000-05:00,2021-03-04 17:08:01.740000-05:00,Pre,49,Hawk Tan,President and CEO,"For Q4, We continue to expect double-digit year-on-year revenue growth in broadband as has been seen for the last few quarters.",0.999999895,15.88945263,0
AVGO,2021,3,500.486,2021-03-04 17:08:01.740000-05:00,2021-03-04 17:08:20.486000-05:00,Pre,50,Hawk Tan,President and CEO,"So looking ahead, we see service providers like AT&T, British Telecom, and even Deutsche Telekom deploying in increasing volumes next-generation last-mile fiber connectivity to homes in the U.S.",0.996432906,16.88588554,0
AVGO,2021,3,501.466,2021-03-04 17:08:20.486000-05:00,2021-03-04 17:08:21.466000-05:00,Pre,51,Hawk Tan,President and CEO,and globally.,0.00581139,16.89169693,0
AVGO,2021,3,509.053,2021-03-04 17:08:21.466000-05:00,2021-03-04 17:08:29.053000-05:00,Pre,52,Hawk Tan,President and CEO,are multi-year and multi-billion dollar investments by these operators.,0.000180496,16.89187742,0
AVGO,2021,3,519.901,2021-03-04 17:08:29.053000-05:00,2021-03-04 17:08:39.901000-05:00,Pre,53,Hawk Tan,President and CEO,"And attached to every one of these fiber nodes, you need Wi-Fi connectivity for the last 100 feet within the holes.",-1.88e-07,16.89187723,0
AVGO,2021,3,525.065,2021-03-04 17:08:39.901000-05:00,2021-03-04 17:08:45.065000-05:00,Pre,54,Hawk Tan,President and CEO,And we lead the global transition to Wi-Fi 6 today.,0.589048442,17.48092568,0
AVGO,2021,3,540.62,2021-03-04 17:08:45.065000-05:00,2021-03-04 17:09:00.620000-05:00,Pre,55,Hawk Tan,President and CEO,We expect our strong design wind momentum for Wi-Fi 6E at US and European operators will sustain our market position into the next generation.,0.999999993,18.48092567,0
AVGO,2021,3,543.583,2021-03-04 17:09:00.620000-05:00,2021-03-04 17:09:03.583000-05:00,Pre,56,Hawk Tan,President and CEO,Now moving to wireless.,-0.000470208,18.48045546,0
AVGO,2021,3,558.276,2021-03-04 17:09:03.583000-05:00,2021-03-04 17:09:18.276000-05:00,Pre,57,Hawk Tan,President and CEO,"Q3 revenue of $1.4 billion was up 35% year on year, in line with expectations and represented 29% of semiconductor revenue mix.",0.999835926,19.48029139,0
AVGO,2021,3,575.555,2021-03-04 17:09:18.276000-05:00,2021-03-04 17:09:35.555000-05:00,Pre,58,Hawk Tan,President and CEO,"In Q4, We expect wireless revenue to ramp approximately 33% sequentially in support of the launch of next-generation smartphones and to be up 25% year-on-year.",0.999999033,20.48029042,0
AVGO,2021,3,589.881,2021-03-04 17:09:35.555000-05:00,2021-03-04 17:09:49.881000-05:00,Pre,59,Hawk Tan,President and CEO,"Finally, industrial revenue of $205 million in Q3 represented approximately 4% of Q3 semiconductor solutions revenue.",-2.99e-06,20.48028743,0
AVGO,2021,3,608.502,2021-03-04 17:09:49.881000-05:00,2021-03-04 17:10:08.502000-05:00,Pre,60,Hawk Tan,President and CEO,"Resales here grew what we consider an unsustainable 55% year-over-year, driven by aggressive buying from OEMs in automotive, robotics, and renewable energy.",0.99999843,21.48028586,0
AVGO,2021,3,625.27,2021-03-04 17:10:08.502000-05:00,2021-03-04 17:10:25.270000-05:00,Pre,61,Hawk Tan,President and CEO,"As a result, inventory in our channels declined significantly to below two months, and turning to Q4, we do expect resales to come down to a more rational 20% year upon year growth.",-0.999989591,20.48029627,0
AVGO,2021,3,644.015,2021-03-04 17:10:25.270000-05:00,2021-03-04 17:10:44.015000-05:00,Pre,62,Hawk Tan,President and CEO,"And so in summary, Q3 semiconductor solutions revenue was up 19% year on year, and in Q4 we expect the momentum to continue and revenue growth to be up double digit percentage year on year.",0.999999998,21.48029626,0
AVGO,2021,3,647.696,2021-03-04 17:10:44.015000-05:00,2021-03-04 17:10:47.696000-05:00,Pre,63,Hawk Tan,President and CEO,Turning to software.,-0.00066996,21.4796263,0
AVGO,2021,3,661.313,2021-03-04 17:10:47.696000-05:00,2021-03-04 17:11:01.313000-05:00,Pre,64,Hawk Tan,President and CEO,"In Q3, infrastructure software revenue of $1.8 billion grew 10% year-on-year and represented 26% of total revenue.",0.999999489,22.47962579,0
AVGO,2021,3,675.916,2021-03-04 17:11:01.313000-05:00,2021-03-04 17:11:15.916000-05:00,Pre,65,Hawk Tan,President and CEO,"Within this, Brocade grew 27% year-on-year, driven by the launch of new generation Gen 7 fiber channel sand products.",0.999998741,23.47962453,0
AVGO,2021,3,682.202,2021-03-04 17:11:15.916000-05:00,2021-03-04 17:11:22.202000-05:00,Pre,66,Hawk Tan,President and CEO,"Excluding Brocade, Broadcom's software revenue grew 6% year-on-year.",0.99999945,24.47962398,0
AVGO,2021,3,697.023,2021-03-04 17:11:22.202000-05:00,2021-03-04 17:11:37.023000-05:00,Pre,67,Hawk Tan,President and CEO,"In dollar terms, bookings averaged 116% over expiring contracts, while in our core accounts, we averaged 129%.",3.91e-05,24.47966309,0
AVGO,2021,3,707.361,2021-03-04 17:11:37.023000-05:00,2021-03-04 17:11:47.361000-05:00,Pre,68,Hawk Tan,President and CEO,Over 9% of these bookings represented recurring subscription and maintenance revenues.,5.64e-05,24.47971951,0
AVGO,2021,3,724.161,2021-03-04 17:11:47.361000-05:00,2021-03-04 17:12:04.161000-05:00,Pre,69,Hawk Tan,President and CEO,"Reflecting these renewables, we expect our infrastructure software revenue to be on track to grow around mid-single-digit percentage year-over-year, which is again what we expect to see in Q4.",0.999997808,25.47971732,0
AVGO,2021,3,737.641,2021-03-04 17:12:04.161000-05:00,2021-03-04 17:12:17.641000-05:00,Pre,70,Hawk Tan,President and CEO,"So in summary, combining a strongly growing semiconductor segment with our more stable software segment, total Q3 net revenue grew 6%.",0.999999997,26.47971732,0
AVGO,2021,3,754.103,2021-03-04 17:12:17.641000-05:00,2021-03-04 17:12:34.103000-05:00,Pre,71,Hawk Tan,President and CEO,"year-on-year, and we expect this double-digit growth to sustain in Q4 and total revenue to be $7.35 billion or up 14% year-on-year.",0.999999897,27.47971722,0
AVGO,2021,3,758.727,2021-03-04 17:12:34.103000-05:00,2021-03-04 17:12:38.727000-05:00,Pre,72,Hawk Tan,President and CEO,"And with that, let me turn the call to Kirsten.",-0.001184471,27.47853274,0
AVGO,2021,3,761.089,2021-03-04 17:12:38.727000-05:00,2021-03-04 17:12:41.089000-05:00,Pre,73,Kirsten Spears,Chief Financial Officer,"Thank you, Hawk.",0.127954449,27.60648719,0
AVGO,2021,3,765.693,2021-03-04 17:12:41.089000-05:00,2021-03-04 17:12:45.693000-05:00,Pre,74,Kirsten Spears,Chief Financial Officer,Let me now provide additional detail on our financial performance.,-4.08e-05,27.60644643,0
AVGO,2021,3,772.558,2021-03-04 17:12:45.693000-05:00,2021-03-04 17:12:52.558000-05:00,Pre,75,Kirsten Spears,Chief Financial Officer,"Revenue was $6.8 billion for the quarter, up 16% from a year ago.",0.99999916,28.60644559,0
AVGO,2021,3,780.481,2021-03-04 17:12:52.558000-05:00,2021-03-04 17:13:00.481000-05:00,Pre,76,Kirsten Spears,Chief Financial Officer,Gross margins were 75% of revenue in the quarter and up approximately 85 basis points year on year.,0.999999895,29.60644549,0
AVGO,2021,3,788.845,2021-03-04 17:13:00.481000-05:00,2021-03-04 17:13:08.845000-05:00,Pre,77,Kirsten Spears,Chief Financial Officer,"Operating expenses were $1.1 billion, flat year on year driven by lower SG&A and continued investment in R&D.",0.02015905,29.62660454,0
AVGO,2021,3,794.887,2021-03-04 17:13:08.845000-05:00,2021-03-04 17:13:14.887000-05:00,Pre,78,Kirsten Spears,Chief Financial Officer,Operating income for the quarter was $3.9 billion and was up 24% from a year ago.,0.999999893,30.62660443,0
AVGO,2021,3,803.056,2021-03-04 17:13:14.887000-05:00,2021-03-04 17:13:23.056000-05:00,Pre,79,Kirsten Spears,Chief Financial Officer,"Operating margin was 58% of revenue, up approximately 360 basis points year-on-year.",0.999998682,31.62660311,0
AVGO,2021,3,808.798,2021-03-04 17:13:23.056000-05:00,2021-03-04 17:13:28.798000-05:00,Pre,80,Kirsten Spears,Chief Financial Officer,"Adjusted EBITDA was $4.1 billion, or 61% of revenue.",-5.56e-06,31.62659755,0
AVGO,2021,3,813.059,2021-03-04 17:13:28.798000-05:00,2021-03-04 17:13:33.059000-05:00,Pre,81,Kirsten Spears,Chief Financial Officer,This figure excludes $134 million of depreciation.,-3.92e-05,31.62655834,0
AVGO,2021,3,817.42,2021-03-04 17:13:33.059000-05:00,2021-03-04 17:13:37.420000-05:00,Pre,82,Kirsten Spears,Chief Financial Officer,Now a review of the P&L for our two segments.,-1.04e-05,31.62654795,0
AVGO,2021,3,825.903,2021-03-04 17:13:37.420000-05:00,2021-03-04 17:13:45.903000-05:00,Pre,83,Kirsten Spears,Chief Financial Officer,Revenue for our semiconductor solution segment was $5 billion and represented 74% of total revenue in the quarter.,9.29e-06,31.62655724,0
AVGO,2021,3,828.766,2021-03-04 17:13:45.903000-05:00,2021-03-04 17:13:48.766000-05:00,Pre,84,Kirsten Spears,Chief Financial Officer,This was up 19% year-on-year.,0.99999602,32.62655326,0
AVGO,2021,3,846.001,2021-03-04 17:13:48.766000-05:00,2021-03-04 17:14:06.001000-05:00,Pre,85,Kirsten Spears,Chief Financial Officer,"Gross margins for our semiconductor solution segment were approximately 70%, up 110 basis points year-on-year, driven primarily by favorable product mix and content growth as we deploy more next-generation products in broadband and networking.",0.999999997,33.62655326,0
AVGO,2021,3,849.984,2021-03-04 17:14:06.001000-05:00,2021-03-04 17:14:09.984000-05:00,Pre,86,Kirsten Spears,Chief Financial Officer,Operating expenses were $783 million flat year-on-year.,-1.75e-05,33.62653572,0
AVGO,2021,3,858.022,2021-03-04 17:14:09.984000-05:00,2021-03-04 17:14:18.022000-05:00,Pre,87,Kirsten Spears,Chief Financial Officer,"R&D was $693 million in Q3, up 1% year on year.",0.390339303,34.01687503,0
AVGO,2021,3,864.927,2021-03-04 17:14:18.022000-05:00,2021-03-04 17:14:24.927000-05:00,Pre,88,Kirsten Spears,Chief Financial Officer,"Q3 operating margins increased to 54%, up 410 basis points year on year.",0.999999996,35.01687502,0
AVGO,2021,3,869.96,2021-03-04 17:14:24.927000-05:00,2021-03-04 17:14:29.960000-05:00,Pre,89,Kirsten Spears,Chief Financial Officer,"So while semiconductor revenue was up 19%, operating profit grew 29%.",0.999999987,36.01687501,0
AVGO,2021,3,875.233,2021-03-04 17:14:29.960000-05:00,2021-03-04 17:14:35.233000-05:00,Pre,90,Kirsten Spears,Chief Financial Officer,Moving to the P&L for our infrastructure software segment.,-2.95e-05,36.01684553,0
AVGO,2021,3,881.176,2021-03-04 17:14:35.233000-05:00,2021-03-04 17:14:41.176000-05:00,Pre,91,Kirsten Spears,Chief Financial Officer,Revenue for infrastructure software was $1.8 billion and represented 26% of revenue.,-7.33e-07,36.0168448,0
AVGO,2021,3,884.504,2021-03-04 17:14:41.176000-05:00,2021-03-04 17:14:44.504000-05:00,Pre,92,Kirsten Spears,Chief Financial Officer,This was up 10% year-on-year.,0.999993711,37.01683851,0
AVGO,2021,3,889.148,2021-03-04 17:14:44.504000-05:00,2021-03-04 17:14:49.148000-05:00,Pre,93,Kirsten Spears,Chief Financial Officer,"Gross margins for infrastructure software were 90% in the quarter, up 125 basis points year-over-year.",0.999999992,38.0168385,0
AVGO,2021,3,892.07,2021-03-04 17:14:49.148000-05:00,2021-03-04 17:14:52.070000-05:00,Pre,94,Kirsten Spears,Chief Financial Officer,"Operating expenses were $359 million in the quarter, up 1% year-over-year.",0.634415066,38.65125357,0
AVGO,2021,3,896.754,2021-03-04 17:14:52.070000-05:00,2021-03-04 17:14:56.754000-05:00,Pre,95,Kirsten Spears,Chief Financial Officer,"R&D spending at $226 million is up 9% year-over-year, and SG&A of $133 million is down 11% year-over-year.",-0.949303795,37.70194977,0
AVGO,2021,3,918.176,2021-03-04 17:14:56.754000-05:00,2021-03-04 17:15:18.176000-05:00,Pre,96,Kirsten Spears,Chief Financial Officer,"Operating margins With 70% in Q3, up 305 basis points year-over-year, and operating profit grew 15%.",0.999999996,38.70194977,0
AVGO,2021,3,921.789,2021-03-04 17:15:18.176000-05:00,2021-03-04 17:15:21.789000-05:00,Pre,97,Kirsten Spears,Chief Financial Officer,Moving to cash flow.,-0.000378035,38.70157173,0
AVGO,2021,3,928.075,2021-03-04 17:15:21.789000-05:00,2021-03-04 17:15:28.075000-05:00,Pre,98,Kirsten Spears,Chief Financial Officer,"Free cash flow in the third quarter was $3.4 billion, representing 51% of revenue.",7.64e-07,38.70157249,0
AVGO,2021,3,931.438,2021-03-04 17:15:28.075000-05:00,2021-03-04 17:15:31.438000-05:00,Pre,99,Kirsten Spears,Chief Financial Officer,We spent $115 million on capital expenditures.,-2.95e-05,38.701543,0
AVGO,2021,3,938.104,2021-03-04 17:15:31.438000-05:00,2021-03-04 17:15:38.104000-05:00,Pre,100,Kirsten Spears,Chief Financial Officer,Day sales outstanding were 30 days in the third quarter compared to 42 days a year ago.,-9.06e-05,38.70145243,0
AVGO,2021,3,949.735,2021-03-04 17:15:38.104000-05:00,2021-03-04 17:15:49.735000-05:00,Pre,101,Kirsten Spears,Chief Financial Officer,"We ended the third quarter with inventory of $1.2 billion, an increase of 156% or 16% from the end of the prior quarter in preparation to meet customer demand in Q4.",0.888704264,39.5901567,0
AVGO,2021,3,959.958,2021-03-04 17:15:49.735000-05:00,2021-03-04 17:15:59.958000-05:00,Pre,102,Kirsten Spears,Chief Financial Officer,"We ended the third quarter with $11.1 billion of cash and $40.5 billion of total debt, of which $279 million is short-term.",-3.37e-07,39.59015636,0
AVGO,2021,3,968.611,2021-03-04 17:15:59.958000-05:00,2021-03-04 17:16:08.611000-05:00,Pre,103,Kirsten Spears,Chief Financial Officer,"Turning to capital allocation, in the quarter, We paid stockholders $1.6 billion of cash dividends.",6.79e-07,39.59015704,0
